id,date,circumplex.arousal_avg,circumplex.valence_avg,mood_avg,circumplex.arousal_std,circumplex.valence_std,mood_std,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms
AS14.01,2014-02-26,,,,,,,-0.06095590177095803,0.051742855459451675,-0.06928777052222596,-0.2004563416825312,-0.0015860963612794876,0.022554945200681686,-0.781000906726711,-0.29545746493185704,-0.43671062499252983,-0.12279550443338369,-0.01784447580575943,1.3245642916775566,0.1025247871875763,,-0.3817460260946358,
AS14.01,2014-02-27,,,,,,,-0.06095590177095803,0.045537177473306656,-0.04580089194479967,-0.2004563416825312,0.027237815782427788,0.017324279993772507,-0.781000906726711,-0.29545746493185704,-0.2761867979988571,-0.12279550443338369,-0.053228892385959625,1.3245642916775566,0.07693168520927429,0.00019384454935789108,-0.2882855745960187,0.08210399746894836
AS14.17,2014-03-04,,,,,0.6846272314409693,,0.23285196695151122,-0.02751290425658226,0.10920848529576556,0.4030931543059898,-0.0006761718541383743,-0.0010483749210834503,-0.30923017825962823,-0.409751257974442,-0.1761703508547043,0.9457635899788159,-0.06846193224191666,-0.618443301003152,0.12451872229576111,,-0.3408783226126458,0.12320521473884583
AS14.08,2014-03-05,,,,,,,-0.7237590719428959,0.02493024244904518,-0.007865329262386297,-0.9020080808573739,0.045862361788749695,-0.010441947728395462,-0.7894433611172554,-0.38866464522280597,-0.22071104417369586,1.8263497883504245,-0.056598104536533356,-0.6317779062762822,0.07260414958000183,0.08823884278535843,-0.40112359889879373,0.12039116024971008
AS14.17,2014-03-05,,,,,,,0.23285196695151122,-0.008375284262001514,0.005287780130229618,0.4030931543059898,-0.043579474091529846,0.06964679062366486,-0.30923017825962823,-0.409751257974442,-0.2688765307887782,0.9457635899788159,-0.035605110228061676,-0.618443301003152,0.10242947936058044,,-0.33146887093353994,
AS14.08,2014-03-06,,,,,,,-0.7237590719428959,0.031978193670511246,0.156412529743439,-0.9020080808573739,0.09255121648311615,-0.08625425398349762,-0.7894433611172554,-0.38866464522280597,-0.06452847166074596,1.8263497883504245,-0.013861455023288727,-0.6317779062762822,0.0853838324546814,0.020033251494169235,-0.35445530877332065,
AS14.17,2014-03-06,,,,,,,0.23285196695151122,0.050988052040338516,0.0515332157730013,0.4030931543059898,-0.01139630563557148,-0.00154118612408638,-0.30923017825962823,-0.409751257974442,-0.3267115050781299,0.9457635899788159,-0.02685455232858658,-0.618443301003152,0.10107061266899109,,-0.3912196450179843,0.11579421162605286
AS14.08,2014-03-07,,,,,,,-0.7237590719428959,-0.0010418863967061043,0.029307462537830026,-0.9020080808573739,0.010612709447741508,0.021504472941160202,-0.7894433611172554,-0.38866464522280597,-0.26857918353357296,1.8263497883504245,-0.028963960707187653,-0.6317779062762822,0.09211179614067078,0.051295410841703415,-0.39845110028970004,
AS14.17,2014-03-07,,,,,,,0.23285196695151122,0.038822952657938004,0.15066046273592965,0.4030931543059898,-0.00024570710957050323,0.0028410665690898895,-0.30923017825962823,-0.409751257974442,-0.2497669370569239,0.9457635899788159,-0.0403238907456398,-0.618443301003152,0.0785692036151886,0.05169178172945976,-0.36807937621191367,0.12378367781639099
AS14.17,2014-03-08,,,,,,,0.23285196695151122,0.04363245144486427,0.010167203772667497,0.4030931543059898,-0.0008783508092164993,0.01658458635210991,-0.30923017825962823,-0.409751257974442,-0.3317143900228905,0.9457635899788159,-0.0307488813996315,-0.618443301003152,0.09686186909675598,0.028045188635587692,-0.3820566175714541,0.11947467923164368
