id,date,circumplex.arousal_avg,circumplex.valence_avg,mood_avg,circumplex.arousal_std,circumplex.valence_std,mood_std,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,mood_avg_hist
AS14.01,2014-04-01,0.4584947090012459,-1.5822615200148276,-1.344344952438362,-0.0121615962653561,1.4265278769440342,0.5762167852082665,0.3558457796729425,0.6032034634662464,1.0633762149626935,0.5635623581626626,5.387608700942194,0.3535086957889036,0.2728988760841068,0.3905081222487538,1.5604224975136107,3.244069347622437,-0.8232035178500592,3.1898414903387646,0.3569203557368317,-1.513868535142427,1.2208662301157198,-0.0578968860208988,0.8734565606225578
AS14.01,2014-04-02,0.6596873519959529,-0.0470801092212178,-0.6654261219095089,0.727101609586788,0.3089610111931359,-0.2957661038325788,0.1201866160138805,1.2904578329289855,1.162353815672188,0.7778926908949504,3.53491146884228,-1.7244265708901778,0.2483034374604147,1.9067352027705644,1.2814926680140173,-0.911220400405138,-0.8232035178500592,2.7165080407063815,0.3569203557368317,0.465005197983596,1.3971915514727262,-0.0299105383455753,-0.03176854674924597
AS14.01,2014-04-03,-1.6540280424431764,-1.5822615200148276,-0.801209888015279,-0.9174029299672424,1.4265278769440342,-0.3568920332889855,-0.6309698126933517,0.9731027231595516,1.7360698892918789,0.7473727489220208,0.7959522999597698,-1.7244265708901778,-0.6260952432272486,0.9647866635648732,1.2210633233845123,-2.4267869366899073,-0.8232035178500592,2.007376252299938,0.3569203557368317,0.465005197983596,1.3988301035172477,-0.0059110261499881,-0.484381100435148
AS14.01,2014-04-04,0.4584947090012459,-0.6611526735386616,-1.0727774202268203,-0.0121615962653561,0.2306196649840965,-0.5642554566508227,0.4734294226165816,0.8509953250821712,0.980571261274682,0.8911257460227023,0.0508831441402435,-1.7244265708901778,-0.6260952432272486,0.7720224139506678,0.9217635846316984,0.2493708947257614,-0.8232035178500592,1.6101462425191684,0.3569203557368317,-0.6382029584610862,0.9561661649968362,-1.3472546242428347,-0.93699365412105
AS14.01,2014-04-05,-0.446872184474935,-0.2005982503005788,-0.2580748235921973,-0.6837767889521869,0.2306196649840962,0.2392245867616189,0.3638176091069289,1.8704571922527415,0.1481807563537802,-1.5331850274418164,0.0423714816570282,-1.7244265708901778,-0.6260952432272486,-0.0135352575326506,-0.342706159814477,0.4704293533694098,-0.8232035178500592,1.521205576867504,0.3569203557368317,0.1044967696070671,-0.1029419568855463,-0.0338668562471866,-0.8464711433838694
AS14.01,2014-04-06,-0.9750028723360408,-0.4308754619196202,-0.6654261219095089,-0.7947045781449883,0.3089610111931357,-0.2957661038325788,-0.414664951830325,1.4552913900343387,0.5978003543741407,-0.8135837583147701,0.0653586089611053,-0.8435024840966958,-0.6260952432272486,0.3731294131206024,-0.430883258412651,-0.911220400405138,-0.8232035178500592,0.4593372668789374,0.3569203557368317,0.465005197983596,0.5474356388050262,-0.0426485277712345,-0.7106873772780989
AS14.01,2014-04-07,-0.8492574704643486,-1.006568490967224,-0.6654261219095089,-0.61490921923648,0.1044320795468446,-0.2957661038325788,-0.6105482949768274,0.3155699219536869,1.2098950196386864,-0.1113936966687879,-0.3607123180131675,-1.7244265708901778,-1.682743061216721,0.734420646330561,0.6710187638428518,-0.9855781948013012,-0.8232035178500592,2.141987800897107,0.3569203557368317,-1.513868535142427,0.7710570929819917,-0.0416871048510074,-0.6654261219095089
AS14.01,2014-04-08,-0.446872184474935,-0.8146708146180227,-0.5296423558037388,-0.6837767889521869,1.8355857402366167,0.3584059686260755,-0.2589633309899468,0.2882630937946815,1.4076831887105083,1.5448507290772755,-2.352455527724697,-1.7244265708901778,-0.6260952432272486,0.943803249872816,1.0963452734334558,-0.911220400405138,-0.8232035178500592,0.1850569951667532,0.3569203557368317,-1.513868535142427,1.1168623804201037,-0.032353613525629,-0.5296423558037384
AS14.01,2014-04-09,-1.0504501134590558,0.7205105961755871,0.5566277730424269,-0.9174029299672424,-1.2176637178503449,-0.3568920332889855,0.383521365824585,0.7234363780888996,1.0737431996392377,0.4897876622151181,-0.0041381418704986,-1.7244265708901778,-0.6260952432272486,1.4540539239039416,1.141592707917107,-0.911220400405138,-0.8232035178500592,3.3140622494656307,0.3569203557368317,0.465005197983596,1.0297184622166875,-0.0421537496149539,-0.6201648665409188
AS14.01,2014-04-10,-0.446872184474935,0.2599561729375043,0.5566277730424269,0.6933389868739632,-0.0351452875515827,0.3584059686260757,-0.2071156359774098,0.129655717101093,0.8901120033038818,1.040633274154646,0.0423512160778045,-7.59081020152971,-1.3372081172967494,0.2735655168674971,0.5060728176934072,-0.911220400405138,-0.8232035178500592,2.8314088286100993,0.3569203557368317,1.4800518464266426,0.724556933837195,-0.1448171883821487,-0.2128135682236069
AS14.01,2014-04-11,-1.6540280424431764,0.2599561729375043,0.013492708619344,-0.9174029299672424,-0.0351452875515827,-0.0280610754015947,-0.1925269312997372,1.240070468584735,0.5933364516738185,1.0901164547600477,1.2830326175922446,-1.7244265708901778,-0.6260952432272486,-0.4696600342166382,0.0162010398547061,-1.7001827856788418,-0.8232035178500592,2.189676033289716,0.3569203557368317,-0.0157295241951942,0.8250899504681577,-0.0381262637674808,0.19453773009370504
AS14.01,2014-04-12,-0.9750028723360408,0.1448175671279834,0.3529521238837705,0.9679247439291948,0.1044320795468446,0.4883832179130148,-0.3028535892258119,-0.4863045936949698,1.1248214298855062,1.171953099670253,0.013091892004013,-1.7244265708901778,-0.6260952432272486,-0.0398798636454828,-0.5718411387408395,-3.981499481702433,-0.8232035178500592,2.7526177158109313,0.3569203557368317,-0.0145331099629402,0.9140285651503884,-0.050354216247797,0.3755827515680659
AS14.01,2014-04-13,-1.7294752835661915,0.7205105961755871,1.37133036967705,-0.7947045781449883,-1.2176637178503449,-1.4869168819277203,-1.133143674017724,-0.2062698773735363,-0.2741909642591625,-0.5825260347774446,0.976168812565239,-1.7244265708901778,-0.6260952432272486,0.1367305393166977,-2.028907157287352,-0.911220400405138,-0.8232035178500592,2.005613481587289,0.3569203557368317,0.0078496560454368,-0.5152605150920976,-0.0464709736406803,0.30769086851518046
AS14.01,2014-04-14,-1.6540280424431764,-0.2005982503005788,0.2850602408308855,-0.0121615962653561,0.2306196649840962,0.2392245867616189,-0.1368995729468358,0.3415144641072203,1.1118453081471678,2.0238862004310216,1.1625285495814093,-1.7244265708901778,-0.6260952432272486,0.5722563755999236,1.165685921725453,-1.9035556084913388,-0.8232035178500592,3.9232297356721753,0.3569203557368317,-1.513868535142427,1.2582011826509276,-1.3472546242428347,0.5792584007267215
AS14.01,2014-04-15,0.1567057445091856,0.2599561729375043,-0.801209888015279,-0.3132991681064749,-0.0351452875515827,1.281067393902974,-0.0481373748394539,0.704711069023536,1.0796754827455102,0.4930061188946184,-3.1957364670904496,-1.7244265708901778,-0.6260952432272486,0.2966111997858878,1.4667043709679202,-3.4130078672925745,-0.8232035178500592,2.4905278526132246,0.3569203557368317,1.7344228090047895,1.0313231700703076,-1.3472546242428347,0.669780911463902
AS14.01,2014-04-16,1.2884143613544117,-0.4308754619196202,0.2850602408308855,-0.7947045781449883,0.6520620895852324,-0.5642554566508227,0.3225800294352808,0.3126566517873464,0.9356722736175834,-0.1490834180483919,0.0291860997676849,-1.7244265708901778,-0.6260952432272486,-0.7009409025003321,0.858966371142379,-0.911220400405138,-0.8232035178500592,2.235966509407562,0.3569203557368317,-0.0443890467286109,0.9654571354167308,-1.3472546242428347,0.2850602408308855
AS14.01,2014-04-17,-0.446872184474935,-0.2005982503005788,-0.5296423558037388,1.1616313062177692,0.2306196649840962,-0.3568920332889855,-0.5214667273621982,-0.0556793663069857,1.5821819299453752,-1.034606661429867,0.0244052112102508,-1.7244265708901778,-0.6260952432272486,-0.4258049842943661,0.9289967834965276,-0.911220400405138,-0.8232035178500592,0.5400856222108387,0.3569203557368317,-0.6382029584610862,1.1124245642098003,-0.0447706915438175,-0.07702980211783604
AS14.01,2014-04-18,-1.0504501134590558,0.2599561729375043,-0.2580748235921973,-0.0121615962653561,-0.0351452875515827,-0.5642554566508227,0.0077714848783517,0.8146026892993656,0.9603944537537068,0.3323958726702373,1.8309423877362403,-1.7244265708901778,-0.6260952432272486,-0.5432939756751832,0.8890141842682743,-0.911220400405138,-0.8232035178500592,1.189687425893134,0.3569203557368317,-1.513868535142427,1.0256792190533366,-0.0437886156141757,-0.3485973343293775
AS14.01,2014-04-19,-0.1450832199828747,0.7205105961755871,1.0997628374655086,-0.9174029299672422,-1.2176637178503449,-0.5642554566508227,0.0847564046152041,0.3299560414470441,0.4363476476549561,-0.0723356379871192,1.3205526545603576,-3.096600645739295,-0.6260952432272486,-0.957082981229234,-0.2790410095577073,-0.0139427477678043,-0.8232035178500592,2.5914673475451764,0.3569203557368317,-1.513868535142427,1.0137553073342385,-0.040009532123804,-0.16755231285501684
AS14.01,2014-04-20,-0.2205304611058897,0.1448175671279834,0.3529521238837705,0.2685531438405752,0.1044320795468446,-0.4553500483597273,-0.3106985445476954,0.2917825655933641,0.906448738853176,0.2819318983525938,-3.6420415219463034,-1.7244265708901778,-0.6260952432272486,-0.8752883527796841,0.9725292340434512,-0.911220400405138,-0.8232035178500592,1.5407892224836452,0.3569203557368317,-0.6382029584610862,0.637143296061332,0.0374404822094414,0.10401521935652418
AS14.01,2014-04-21,-0.2205304611058897,0.7205105961755871,0.8281953052539671,-0.7947045781449883,-1.2176637178503449,-0.3568920332889855,0.1219611693070091,1.2554797432576246,0.1958831106998674,-1.5489152215049573,-1.106998552050447,-1.7244265708901778,-0.6260952432272486,-0.3491611046392444,-0.2224808591816061,-0.8263311248922012,-0.8232035178500592,2.1695965498854837,0.3569203557368317,-0.6382029584610862,0.0082538238953966,-0.0595385171473026,0.3982133792523606
AS14.01,2014-04-22,0.4584947090012459,0.7205105961755871,0.5566277730424269,-0.0121615962653561,-1.2176637178503449,-0.3568920332889855,-0.0222224312357347,0.9387909492304202,1.5490807460982932,0.6169826454863709,-0.7769409392007316,-1.7244265708901778,-0.6260952432272486,-0.2647264590314567,0.6446071158565787,-0.911220400405138,-0.8232035178500592,2.9608015173754434,0.3569203557368317,-0.6382029584610862,1.1374351304193038,-0.081882506608963,0.760303422201082
AS14.01,2014-04-23,0.4584947090012459,0.7205105961755871,0.8281953052539671,-0.0121615962653561,-1.2176637178503449,-0.3568920332889853,-0.6773524182548412,0.4576711696723849,1.361125909521639,-0.3150808474258851,-2.481572067283341,-1.7244265708901778,-0.6260952432272486,-0.6623916803045358,-0.0742845225967378,-0.911220400405138,-0.8232035178500592,2.3487299745242627,0.3569203557368317,-1.513868535142427,1.0859845472024767,-0.0692621767520904,0.5792584007267215
AS14.01,2014-04-24,-0.446872184474935,0.7205105961755871,0.8281953052539671,-0.6837767889521869,-1.2176637178503449,-0.3568920332889855,-0.6072348904500352,0.643797470102119,1.425148510433994,1.7496915107581634,3.1485606728061706,-1.7244265708901778,-0.6260952432272486,-0.9430576211842044,1.1054000347194977,-1.1925511113818443,-0.8232035178500592,3.5592792604005346,0.3569203557368317,-1.513868535142427,1.4242925763002932,-0.0733210742473602,0.737672794516787
AS14.01,2014-04-25,-0.1450832199828747,0.2599561729375043,0.2850602408308855,-0.9174029299672422,-0.0351452875515827,0.2392245867616189,0.2220619291969601,0.2253410365953009,1.2018062568419632,0.191928635033599,-2.1370238355936815,-1.7244265708901778,-0.6260952432272486,-0.1783441897908068,0.9692712197024994,-0.9223852938624216,-0.8232035178500592,2.738279485883726,0.3569203557368317,-0.6382029584610862,1.0541349964454678,-1.3472546242428347,0.737672794516787
AS14.01,2014-04-26,-0.1450832199828747,0.7205105961755871,0.8281953052539671,0.5893664701553738,-1.2176637178503449,-0.3568920332889855,1.5946773694502747,0.2652957694140722,0.3890920557875305,-1.1348526578730087,-1.5576512157239029,-1.7244265708901778,-0.6260952432272486,-0.5768645252993836,1.0136047680637097,1.6530830684055944,-4.251129815875803,2.6279050913167517,0.3569203557368317,-0.0169083443578921,1.137004307988568,1.7819500030891149,0.6471502837796065
AS14.01,2014-04-27,0.1567057445091856,0.7205105961755871,0.6924115391481971,0.3675108917697713,-1.2176637178503449,-0.2957661038325785,-0.9346864274865144,0.552748701847699,0.3465387512859159,0.8725893306738282,0.0076415240764617,-1.7244265708901778,-0.6260952432272486,2.5857462815024737,-2.188781340642063,-0.911220400405138,-0.8232035178500592,0.7567673880946018,0.3569203557368317,0.0069933463819324,0.3291553643277419,-0.086282342672348,0.6471502837796066
AS14.01,2014-04-28,-1.0504501134590558,0.2599561729375043,0.8281953052539671,-0.9174029299672424,-0.0351452875515827,-0.3568920332889858,-1.052521355245308,0.5641367691965983,0.8601347521081241,0.8928049748042326,5.005810725093832,-1.7244265708901778,-0.6260952432272486,-0.1253307099739885,1.0303910792449256,-0.911220400405138,-0.8232035178500592,2.838926186178326,0.3569203557368317,-0.6382029584610862,0.8463896263265382,-0.0178953148424625,0.6018890284110165
AS14.01,2014-04-29,-0.2205304611058897,0.7205105961755871,0.013492708619344,0.2685531438405752,-1.2176637178503449,0.5762167852082665,0.1321878320310833,1.5635274225277829,0.7018513200448552,0.9001351834793228,0.0003350675106048,0.9389114429251136,-0.6260952432272486,-0.7085643081013487,-0.2525527630356202,-1.4432809540449485,-0.8232035178500592,2.9259410366866123,0.3569203557368317,0.0522391125559806,0.5902400994125211,-0.0560993291437625,0.7829340498853772
AS14.01,2014-04-30,-0.446872184474935,0.1448175671279834,1.0997628374655086,0.1221141881252634,0.1044320795468446,-0.5642554566508227,0.8208180107740307,0.2489076085092213,0.6418280400503054,-0.0132871002053988,4.502186916371211,-1.7244265708901778,-0.6260952432272486,0.8221493632408331,-1.353840864561645,0.949846959594412,-0.8232035178500592,1.4560934922184563,0.3569203557368317,-1.513868535142427,0.7140079492013902,-0.0779621601104736,0.5113665176738361
AS14.01,2014-05-01,-0.446872184474935,0.7205105961755871,1.37133036967705,0.1221141881252637,-1.2176637178503449,-1.4869168819277203,-0.8045518948085102,0.8204387692917736,1.293913335908615,-0.0696000455213708,7.446301343096515,-1.7244265708901778,-1.1172327152889958,-0.6158483416242225,1.5428074898345725,-0.911220400405138,-0.8232035178500592,2.448255017509555,0.3569203557368317,1.4800518464266426,1.138826750424065,1.7819500030891149,0.6471502837796066
AS14.01,2014-05-02,-0.1450832199828747,0.7205105961755871,0.8281953052539671,-0.0121615962653561,-1.2176637178503449,-0.356892033288986,-0.2302455395421266,0.2056463979742665,1.2682109581330216,-0.3024923947853412,6.952544423078221,-1.7244265708901778,-0.6260952432272486,-0.9274270234256988,0.2016586111885809,-0.911220400405138,-0.8232035178500592,-1.0948192879453993,0.3569203557368317,0.0615602508187294,1.1161867259478708,0.0051012299954891,0.8281953052539676
AS14.01,2014-05-03,-0.1450832199828747,0.7205105961755871,1.37133036967705,-0.0121615962653561,-1.2176637178503449,-1.4869168819277203,-0.3100998609495438,0.1666269415076979,0.8335161703768923,1.360999852570849,3.9522437333701768,-1.7244265708901778,-0.6260952432272486,-0.7061880845127685,-0.7533176537057414,0.1249936040362196,-1.0639582655266842,1.5826899628002398,0.3569203557368317,-0.0669023320078849,0.6217361060938232,-1.3472546242428347,1.0997628374655086
AS14.01,2014-05-04,-0.5977666667209651,0.7205105961755871,1.37133036967705,-0.6149092192364802,-1.2176637178503449,-1.4869168819277203,0.3661779624437001,0.7740139949254384,0.6038076469493334,0.4790903654664922,0.0377107560634613,-1.7244265708901778,-0.6260952432272486,-0.8377621710531474,-0.1194863539266624,-0.911220400405138,-0.8232035178500592,2.005613481587289,0.3569203557368317,0.0273018106818199,0.355476207719423,-0.0625820159912109,1.190285348202689
AS14.02,2014-03-19,0.7602836734933064,-0.6611526735386616,-0.2580748235921973,0.1221141881252634,1.1473731427471794,1.2030803110817765,3.167627400719466,0.685697114736048,0.3978899534581375,-0.7760820961459781,0.0942500531673431,1.898540114067993e-15,-1.7368822429691337e-15,0.2510649677642464,-1.7982641277008256,1.8933690981813496,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,0.8587572323234485,0.6214121659030855,-1.3472546242428347,0.14173293216368257
AS14.02,2014-03-20,-0.5977666667209651,0.1448175671279834,0.3529521238837705,1.0439073917299129,0.1044320795468446,-0.4553500483597271,2.0752636604572543,0.7819335649764023,0.2521703952519868,-1.0017224178433248,0.0824175775051117,1.898540114067993e-15,-1.7368822429691337e-15,0.0549896429861073,-1.0745116498930511,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,2.1678026899143794,0.1124664989836447,-1.3472546242428347,0.35295212388377023
AS14.02,2014-03-21,-0.9750028723360408,0.1448175671279834,0.6924115391481971,-0.7947045781449883,0.1044320795468446,0.5762167852082665,2.7968294509759897,0.944388311325741,0.4727023934849821,-0.0891535739744421,0.0870866477489471,1.898540114067993e-15,-1.7368822429691337e-15,-0.7725356808162129,-0.2949707795638014,1.572614322759871,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,2.1678026899143794,0.8720161785747168,-1.3472546242428347,0.5792584007267213
AS14.02,2014-03-22,-1.352239077951116,-2.733647578110035,-0.6654261219095089,-0.0590301330863245,1.4265278769440342,0.5762167852082665,5.0272178007610675,0.840833372349858,0.1343472895573461,0.2067912586304114,0.0413285195827484,1.898540114067993e-15,-1.7368822429691337e-15,-0.6436744658236412,-0.2575177892336331,2.305602569927902,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,4.025542411312733,0.5605643822869075,-1.3472546242428347,0.26242961314659013
AS14.02,2014-03-23,-1.352239077951116,-1.5822615200148276,-1.0048855371739354,-1.956920048059748,1.8355857402366167,-0.4553500483597273,1.871678109661591,0.2897195620578537,0.1291277874997624,-0.2257148554685063,0.148022323846817,1.898540114067993e-15,-1.7368822429691337e-15,-0.2854662107498786,-0.8819027545119892,2.9270440359746366,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,1.7344228090047895,0.1430656212793935,-1.3472546242428347,0.12664584704081958
AS14.02,2014-03-24,0.4584947090012459,-2.0428159432529105,-0.801209888015279,0.5893664701553748,1.6789030478185378,0.8654174240353966,0.8931586352426437,0.4203863080246106,0.5135596397056766,0.0290328169291577,0.1025794446468353,1.898540114067993e-15,-1.7368822429691337e-15,-0.0052102331255707,-0.6637426736856982,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,0.8587572323234485,-0.2552932405561195,-0.0445699729025363,-0.32596670664508237
AS14.02,2014-03-25,-1.7294752835661915,0.1448175671279834,1.0318709544126234,-0.7947045781449883,0.1044320795468446,-0.4553500483597271,1.9538979101759997,1.109220177600348,0.4534508099380162,-0.0891799351027484,0.0823930203914642,1.898540114067993e-15,-1.7368822429691337e-15,-0.4907622916322893,-0.9878745068991424,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,1.4800518464266426,0.1622706610263538,-0.0425412841141223,-0.8238405156995744
AS14.02,2014-03-26,-1.6540280424431764,-0.6611526735386616,0.2850602408308855,-0.9174029299672424,2.3298915730459417,1.2030803110817765,2.8585088389106543,0.7651172611076131,0.3786944968383618,0.3248345948392091,0.0958532989025116,1.898540114067993e-15,-1.7368822429691337e-15,-0.6729461780010465,0.71230428734483,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,0.8587572323234485,0.3798759735297042,-0.0540888346731662,-0.25807482359219697
AS14.02,2014-03-27,0.1567057445091856,-0.4308754619196202,0.3529521238837705,1.3303217118467985,2.1959729524230744,0.4883832179130148,1.9301611278178297,0.9561251649681858,0.5096301511555114,-0.0361383809153587,0.0731837451457977,1.898540114067993e-15,-1.7368822429691337e-15,2.212568397464742,-1.4193726588098894,1.6538094359448778,2.7864421010200007e-16,0.8770103563734782,1.6003214769371623e-16,-0.0169083443578921,0.3357123321826866,-0.080463021993637,0.17190710240941
AS14.02,2014-03-28,-0.7486611489669953,-0.2005982503005788,-0.2580748235921973,0.1221141881252634,1.1473731427471796,1.2030803110817765,2.3971453946610555,0.4066539194490526,-0.1753124382586417,0.2595674290234698,0.0645038783550262,1.898540114067993e-15,-1.7368822429691337e-15,0.4271251047844683,1.1130821772702908,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,1.7344228090047895,0.0365616956370888,0.0374404822094414,0.5566277730424266
AS14.02,2014-03-29,-0.9750028723360408,-1.006568490967224,0.3529521238837705,0.9679247439291948,1.3139569931072563,1.1091360521905624,4.833656544098686,1.9080405704594885,0.2474934546837966,0.58876913102703,0.0952330529689788,1.898540114067993e-15,-1.7368822429691337e-15,-0.4430754271985025,-0.0780612337067062,1.7350045491298844,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,0.465005197983596,0.1203835669916502,-0.1111092567443847,0.12664584704081958
AS14.02,2014-03-30,-1.352239077951116,0.1448175671279834,0.013492708619344,1.3303217118467985,0.1044320795468446,1.4307947311245313,1.972364007978881,0.1849582581015379,-0.264261452245416,0.7379159751307534,0.0539329946041107,1.898540114067993e-15,-1.7368822429691337e-15,0.321972896727681,-0.4276538681709815,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,2.1678026899143794,0.0299074497920284,-1.3472546242428347,0.14927647472511457
AS14.02,2014-03-31,-1.0504501134590558,-0.6611526735386616,0.2850602408308855,0.5893664701553738,1.1473731427471794,0.7731328153497486,0.896698680045794,0.4919728695801241,0.3623576182011928,-0.2977555115569106,0.0852100551128387,1.898540114067993e-15,-1.7368822429691337e-15,-0.0060335295060114,0.9050668913762652,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,2.8376309654494714,0.1857682692489448,0.0374404822094414,0.03612333630363907
AS14.02,2014-04-01,-0.1450832199828747,0.2599561729375043,0.5566277730424269,0.5893664701553738,-0.0351452875515827,-0.3568920332889855,2.402310192755866,1.1048868442978512,-0.1282495111481257,-1.526859205155529,0.0550075471401214,1.898540114067993e-15,-1.7368822429691337e-15,0.8255742779478591,-0.8059495837365235,1.2530913575321496,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,-0.6382029584610862,-0.1133405985896103,-1.3472546242428347,0.217168357778
AS14.02,2014-04-02,-0.7486611489669953,-2.0428159432529105,-0.801209888015279,0.1221141881252637,1.6789030478185367,1.64198024253658,3.217375519558308,0.8533274909622306,0.4952851748683762,0.5563248150637484,0.0900457799434661,1.898540114067993e-15,-1.7368822429691337e-15,0.4515219596455773,-0.4389214965919962,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371623e-16,-0.6382029584610862,0.4816514316988255,-0.0645610392093658,0.2850602408308855
