id,date,circumplex.arousal_avg,circumplex.valence_avg,mood_avg,circumplex.arousal_std,circumplex.valence_std,mood_std,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms
AS14.01,2014-02-26,-0.25,0.75,6.25,0.9574271077563381,0.5,0.5,,,,,,,,,,,,,,0.6931471805599453,,1.0986122886681098
AS14.01,2014-02-27,0.0,0.3333333333333333,6.333333333333333,1.7320508075688772,0.5773502691896258,0.5773502691896258,,,,,,,,,,,,,,,,
AS14.01,2014-03-21,0.2,0.2,6.2,0.8366600265340756,0.447213595499958,0.44721359549995804,3.0831523917559385,8.052047503243966,8.745426169598261,6.916175727290281,3.9228442440597293,,5.154481637560646,5.483763204356005,8.413941561605762,6.820502054567958,,6.396519571143165,,1.9459101490553132,9.797010135602047,
AS14.01,2014-03-22,0.6,0.5,6.4,0.8944271909999159,1.0,0.894427190999916,3.7900835078393302,6.596366407865723,8.509950627251717,4.546735664150922,3.094491045577255,,,4.596563252372643,6.088210059965166,3.6455804359687844,,4.775933536656617,,1.3862943611198906,8.72309470943786,0.6931471805599453
AS14.01,2014-03-23,0.2,0.8,6.8,0.8366600265340756,0.4472135954999579,0.8366600265340756,2.1411167370759547,7.160260331521928,8.563755924320553,4.5575123804585544,3.793307034723161,,,4.301670336169213,6.804436011891521,,,3.436757557060706,3.446361933616529,,8.820969848606163,
AS14.01,2014-03-24,0.8,0.0,6.0,1.3038404810405297,0.7071067811865476,0.7071067811865476,1.895065346774351,6.766141022131266,9.134714371276857,6.885480017243439,3.558372056034154,,1.3887912413184778,4.212986488185841,8.078572253512702,6.042169543482186,,5.191466852504845,,2.3978952727983707,9.619023696104062,
AS14.01,2014-03-25,0.5,0.5,6.75,1.0,0.5773502691896257,0.9574271077563381,2.3609786973721625,6.940965658520045,9.237736740755498,4.237087564067258,3.785416154161966,,,5.191950789424491,7.560325747437636,,5.4647762741284565,5.411168259158858,,,9.974707841442411,0.6931471805599453
AS14.01,2014-03-26,-0.2,0.6,6.6,1.3038404810405297,0.5477225575051661,0.5477225575051662,2.431399720081822,7.063473586581522,9.10384065211603,6.815068554906526,3.976517775608658,,,4.590036243403374,8.43230152987795,,,3.5370386045735684,,,9.70654772762381,
AS14.01,2014-03-27,0.2,0.8,7.0,1.0954451150103321,0.4472135954999579,0.0,3.5092341013201445,7.115035266692178,8.844698487782924,6.461997723618812,3.766280213374693,,5.211947601863022,4.086513983106912,6.842022444936745,3.877721373731125,,5.1931179490243204,,1.0986122886681098,9.766702300383793,0.6931471805599453
AS14.01,2014-03-28,-0.6,0.6,6.4,0.5477225575051661,1.140175425099138,1.140175425099138,2.2967525192908833,9.036095312297107,6.765999299836441,6.914137866863832,4.501652415875751,5.455474949678441,,5.424734135149651,6.241719247408823,7.03351442076414,,5.7127983756664165,,1.791759469228055,8.501975791797776,
AS14.01,2014-03-29,0.2,1.0,8.0,0.8366600265340756,0.0,0.7071067811865475,1.6368674424448715,7.57744445950389,7.909009024715182,7.395371025362412,,,,5.139286464450824,6.1609710068550925,3.97846596197686,,6.399654273403994,,1.6094379124341003,9.026852775591093,0.6931471805599453
AS14.01,2014-03-30,-0.5,0.75,7.5,0.5773502691896257,0.5,0.5773502691896257,0.687301587301588,6.029157651753603,7.169738701707848,7.337377571811905,,,,4.317528112736332,5.1280330703645856,,4.211786799072427,3.6711227325246774,,,8.417199139596532,
AS14.01,2014-03-31,0.0,0.6,7.4,1.0,0.5477225575051661,0.5477225575051661,1.6921315412013491,7.993756717418664,8.58178864843293,7.473023632453653,3.7437226899964453,3.9546226190469635,,5.596768741334967,7.209085046524795,5.217004268937474,3.410817625039146,5.35330258738038,,1.9459101490553132,9.379055952542878,
AS14.01,2014-04-01,0.2,0.0,6.0,0.8366600265340756,1.0,1.0,2.842637825105664,7.234550126069739,8.71547437973329,6.938902139978965,6.307781451382758,5.462733744750909,4.5367628573231915,4.805577210328431,8.525373045007994,7.387474681871679,,6.251202288358209,,0.6931471805599453,9.751204644123298,
AS14.01,2014-04-02,0.3333333333333333,0.6666666666666666,6.5,1.1547005383792517,0.5773502691896258,0.5773502691896257,2.4459986553173634,8.192943672118307,8.8423380866832,7.203685243861792,5.516556912861936,,4.516131300445949,6.296263658595756,8.140254896921805,,,5.835894944418974,,1.6094379124341003,9.96925239954981,
AS14.01,2014-04-03,-1.2,0.0,6.4,0.4472135954999579,1.0,0.5477225575051662,1.181723345002586,7.750383970029646,9.57769383701874,7.165980991444987,4.346839774584499,,,5.370182110259416,8.056820158745797,2.9998238914572446,,5.213695858817291,,1.6094379124341003,9.971278668906404,
AS14.01,2014-04-04,0.2,0.4,6.2,0.8366600265340756,0.5477225575051662,0.44721359549995787,3.0405434689758195,7.580102124701212,8.60933982703273,7.343573048899221,,,,5.180664947360951,7.643577296489174,5.070418777941587,,4.865162408618209,,1.0986122886681098,9.423870744396194,0.6931471805599453
AS14.01,2014-04-05,-0.4,0.6,6.8,0.5477225575051661,0.5477225575051661,0.8366600265340756,2.856055252882692,9.001767402293703,7.542430300764091,4.348586183571541,,,,4.408339884541461,5.897725133005033,5.241455967418381,,4.78712500887672,,,8.114154437327262,
AS14.01,2014-04-06,-0.75,0.5,6.5,0.5,0.5773502691896257,0.5773502691896257,1.5457871866192354,8.42280822347139,8.11872643760023,5.237579613332486,,4.7484563457899975,,4.788491243115129,5.775979097535594,,,3.855431489694627,,1.6094379124341003,8.918425621004223,
AS14.01,2014-04-07,-0.6666666666666666,0.25,6.5,0.5773502691896258,0.5,0.5773502691896257,1.2160949081836292,6.833437900289011,8.903273624873846,6.105063285233155,3.8528673042193864,,2.8962986038385057,5.143696576236159,7.29737416289946,4.11491486863346,,5.331805332709019,,0.6931471805599453,9.194960810466743,
AS14.01,2014-04-08,-0.4,0.3333333333333333,6.6,0.5477225575051661,1.1547005383792517,0.8944271909999157,1.8078493982723638,6.795357839930709,9.156786946468033,8.151183095934167,3.0022609155166915,,,5.3495521592243955,7.884622066787541,,,3.6147753281066644,,0.6931471805599453,9.622591205013611,
AS14.01,2014-04-09,-0.8,1.0,7.4,0.4472135954999579,0.0,0.5477225575051662,2.8892187487758902,7.402217956958964,8.728762175118627,6.847761083405315,,,,5.851207732303659,7.947095156185175,,,6.360194783131527,,1.6094379124341003,9.514827126564244,
AS14.01,2014-04-10,-0.4,0.8,7.4,1.140175425099138,0.4472135954999579,0.8944271909999159,1.8951145246773855,6.574175854143319,8.49339443421808,7.528274238170792,,0.7222204280456523,3.186146000245282,4.6906044867131005,7.069633453240112,,,5.936710006354444,,2.0794415416798357,9.137457694916089,
AS14.01,2014-04-11,-1.2,0.8,7.0,0.4472135954999579,0.4472135954999579,0.7071067811865476,1.9196688497534526,8.122677222117154,8.113004867871654,7.589405623465931,4.554855360112478,,,3.959898465669178,6.393267959383154,3.5620115255049485,,5.373647448763807,,,9.261779025817019,
AS14.01,2014-04-12,-0.75,0.75,7.25,1.2583057392117916,0.5,0.9574271077563381,1.733977475287636,5.715203670451698,8.794231266984188,7.690506389626486,,,,4.382439049619146,5.581358687350223,1.7969128344688496,,5.867577922391113,,,9.371762465251331,
AS14.01,2014-04-13,-1.25,1.0,8.0,0.5,0.0,0.0,0.3365118949048974,6.1057191429132445,7.001058901541744,5.523027689833778,4.423804172517169,,,4.556074475144028,3.569589032922612,,,,,,7.604272274937196,
AS14.01,2014-04-14,-1.2,0.6,7.2,0.8366600265340756,0.5477225575051661,0.8366600265340756,2.0132955472772207,6.869618218465191,8.777599232122173,8.742982200419531,4.503392134524514,,,4.984263939873984,7.980360633384086,3.404658053291136,,6.894684223730047,,0.6931471805599453,9.797373864383925,0.6931471805599453
AS14.01,2014-04-15,0.0,0.8,6.4,0.7071067811865476,0.4472135954999579,1.3416407864998738,2.1626916667374063,7.376105041343689,8.736365829078142,6.851737155939924,2.6421240509860433,,,4.713261968338932,8.395976517565467,2.236765751956752,,5.637617743066,,2.1972245773362196,9.516811543452892,0.6931471805599453
AS14.01,2014-04-16,0.75,0.5,7.2,0.5,0.7071067811865476,0.44721359549995787,2.7866480670509333,6.829375271589394,8.551790927366067,6.058501507046417,,,,3.7325134911339974,7.556873244049293,,,5.414263159952433,,,9.435360161969351,0.6931471805599453
AS14.01,2014-04-17,-0.4,0.6,6.6,1.3416407864998738,0.5477225575051661,0.5477225575051662,1.3660285601303237,6.315721407453466,9.380449239880493,4.9645285263960055,,,,4.003014783433875,7.653564167224942,,,3.926280877174846,,1.0986122886681098,9.617103304261724,
AS14.01,2014-04-18,-0.8,0.8,6.8,0.8366600265340756,0.4472135954999579,0.44721359549995787,2.256792160679426,7.529351676529885,8.583478373752623,6.65331969925732,4.788849154415213,,,3.8875048776144205,7.598360230815266,4.172446927109063,,4.496247778763904,,0.6931471805599453,9.509832109974383,
AS14.01,2014-04-19,-0.2,1.0,7.8,0.447213595499958,0.0,0.44721359549995787,2.3863658813721664,6.853499706641578,7.911785789163925,6.153315503561428,4.570878903204693,3.4039934689641567,,3.4806860897524112,5.9856275449073495,4.866687938419193,,5.7261830315984605,,0.6931471805599453,9.495086739506641,
AS14.01,2014-04-20,-0.25,0.75,7.25,0.9574271077563381,0.5,0.4999999999999999,1.7207735899916672,6.800265832090867,8.514333907557376,6.590976644106191,2.4515222057684167,,,3.561102899171778,7.713669379945868,,,4.804307888835455,,1.0986122886681098,9.029360075334262,1.0986122886681098
AS14.01,2014-04-21,-0.25,1.0,7.6,0.5,0.0,0.5477225575051662,2.448985415237932,8.144165844164522,7.6035723920979175,4.3291531450668135,3.534153608910781,,,4.07836760769896,6.063720090288381,4.238127395477203,,5.356029515937043,,1.0986122886681098,8.251661575982022,
AS14.01,2014-04-22,0.2,1.0,7.4,0.8366600265340756,0.0,0.5477225575051662,2.206309243735009,7.702535336178305,9.338022075985133,7.004897416091151,3.6751100900279376,,,4.161379963558259,7.260907625854548,,,6.050240402184333,,1.0986122886681098,9.648031918382248,
AS14.01,2014-04-23,0.2,1.0,7.6,0.8366600265340756,0.0,0.5477225575051663,1.1036565392103728,7.031601673049765,9.097112545582748,5.853428739105336,2.947119593633298,,,3.7704133570951988,6.268334630085406,,,5.513202914215254,,0.6931471805599453,9.584406999967385,
AS14.01,2014-04-24,-0.4,1.0,7.6,0.5477225575051661,0.0,0.5477225575051662,1.2216717166568232,7.291159491825372,9.179172975640606,8.40424283453401,5.3515595106936695,,,3.4944751945770003,7.897123967011332,3.954775934493795,,6.575350558788599,,0.6931471805599453,10.0027661205964,
AS14.01,2014-04-25,-0.2,0.8,7.2,0.447213595499958,0.4472135954999579,0.8366600265340756,2.617465527283859,6.707611444704255,8.892905921214886,6.479786860012711,3.094264529618237,,,4.246307135603821,7.709171042669871,4.163808433882165,,5.854997420859935,,1.0986122886681098,9.545021147723013,0.6931471805599453
AS14.01,2014-04-26,-0.2,1.0,7.6,1.0954451150103321,0.0,0.5477225575051662,4.927721747357404,6.763329327003847,7.851216331878237,4.840684897957298,3.3416950465130473,,,3.85449981918448,7.770382330374701,6.156497937697181,1.4226262903672808,5.758153860190153,,1.3862943611198906,9.647499153925697,1.6094379124341003
AS14.01,2014-04-27,0.0,1.0,7.5,1.0,0.0,0.5773502691896258,0.6705363235772013,7.164189688870283,7.796673991860438,7.320673212332146,,,,6.963836891056879,3.3488509012899463,,,4.116399553002932,,,8.648495451375961,
AS14.01,2014-04-28,-0.8,0.8,7.6,0.4472135954999579,0.4472135954999579,0.5477225575051661,0.4722077409215736,7.180070635917129,8.454971344714986,7.345647563519876,6.144728405253679,,,4.298427610797568,7.79355917412392,,,5.943305808547436,,1.0986122886681098,9.288118671629027,
AS14.01,2014-04-29,-0.25,1.0,7.0,0.9574271077563381,0.0,1.0,2.4661979647081074,8.573746099752501,8.252092887403842,7.3547032831670025,,5.812053749939989,,3.7250185007298096,6.022199841477199,3.760781423403014,,6.019653479467234,,,8.971358554776165,
AS14.01,2014-04-30,-0.4,0.75,7.8,0.8944271909999159,0.5,0.44721359549995787,3.6252350169779337,6.740475623425224,8.175158553283632,6.226263904817892,5.929647652316512,,,5.229947515229424,4.501652415875751,5.612390608225771,,4.729995036433521,,0.6931471805599453,9.124412589402237,
AS14.01,2014-05-01,-0.4,1.0,8.0,0.894427190999916,0.0,0.0,0.8895664355437688,7.537490237225133,9.010963394855013,6.156695046973718,7.186979686001226,,3.3706694432931967,3.816172679771312,8.501052020798982,,,5.600527148937651,,2.0794415416798357,9.649752826168546,1.6094379124341003
AS14.01,2014-05-02,-0.2,1.0,7.6,0.8366600265340756,0.0,0.547722557505166,1.8561844631226165,6.680146774583767,8.97801958839107,5.86898047889295,6.9761127486440975,,,3.509842497111198,6.649329050263247,,,2.491799506045171,,,9.621755675890622,
AS14.01,2014-05-03,-0.2,1.0,8.0,0.8366600265340756,0.0,0.0,1.721781237484129,6.625733158738564,8.420853201539494,7.924054228487509,5.69478545592327,,,3.7273546971657225,5.330794237180792,4.9741856712565795,3.437272125799146,4.8410720034009636,,,9.010307206670873,0.6931471805599453
AS14.01,2014-05-04,-0.5,1.0,8.0,0.5773502691896257,0.0,0.0,2.8600279759178058,7.472749718857473,8.126426234315433,6.834545672407961,,,,3.597996957636763,6.2059245049183875,,,,,,8.681044382966272,
AS14.02,2014-03-16,0.0,0.0,6.333333333333333,1.0,1.0,0.5773502691896257,,7.798952177787748,8.056055424011543,4.493031192716793,,,,6.013974291168551,5.207248678884835,,,,,1.6094379124341003,8.49773041428624,0.6931471805599453
AS14.02,2014-03-17,0.5,0.5,6.75,1.2909944487358056,1.0,1.2583057392117918,1.1764789046522799,7.1150515224009805,8.41607167847771,7.828905384950258,,,,4.6510895667325025,4.644660093674504,,,,,1.6094379124341003,9.226289407367164,
AS14.02,2014-03-18,0.6,0.8,8.2,0.5477225575051662,0.4472135954999579,0.44721359549995787,5.267625222130501,7.865387934190133,8.277432588467592,4.499176136356657,,,,4.496716000977339,5.362999627354567,,,,,2.772588722239781,8.414821759855853,0.6931471805599453
AS14.02,2014-03-19,0.4,0.4,6.8,0.8944271909999159,0.8944271909999159,1.3038404810405297,7.575162164415436,7.349589602688513,7.8624929631954075,5.283909063687145,,,,4.668482956199844,3.888037642677635,6.342411869493988,,,,1.791759469228055,9.009906615133938,0.6931471805599453
AS14.02,2014-03-20,-0.5,0.75,7.25,1.2909944487358056,0.5,0.5,5.736599045048337,7.48379375897068,7.675718145493021,5.005153630527017,,,,4.475710492733622,4.887321994681754,,,,,2.3978952727983707,8.380533253147304,0.6931471805599453
AS14.02,2014-03-21,-0.75,0.75,7.5,0.5,0.5,1.0,6.951070197602579,7.71034099874724,7.958383178756705,6.13253867167367,,,,3.6621247168051165,5.963633326737167,6.094237718475468,,,,2.3978952727983707,9.319809027580357,0.6931471805599453
AS14.02,2014-03-22,-1.0,-0.5,6.5,0.816496580927726,1.0,1.0,10.705048483989632,7.5659310254013805,7.524699371087234,6.498148104348209,,,,3.788815282726536,6.015344634567244,6.661364850747925,,,,3.258096538021482,8.934660912825972,0.6931471805599453
AS14.02,2014-03-23,-1.0,0.0,6.25,0.0,1.1547005383792515,0.4999999999999999,5.393943140670647,6.797388921645824,7.51800931823981,5.963831239910477,,,,4.140989570045145,5.153256911815417,7.142186088845462,,,,2.1972245773362196,8.418372798161377,0.6931471805599453
AS14.02,2014-03-24,0.2,-0.2,6.4,1.0954451150103324,1.0954451150103324,1.1401754250991378,3.746991900035999,6.979606993413933,8.010751610342917,6.27854581411231,,,,4.416524675081449,5.454470326188787,,,,,1.791759469228055,7.925753502140784,
AS14.02,2014-03-25,-1.25,0.75,7.75,0.5,0.5,0.5,5.53232771655489,7.940203192194216,7.933707623520805,6.132506105208225,,,,3.939151672816399,5.006941814925257,,,,,2.0794415416798357,8.442122171067512,
AS14.02,2014-03-26,-1.2,0.4,7.2,0.4472135954999579,1.3416407864998738,1.3038404810405297,7.054883097740211,7.4603429992340216,7.837889348176204,6.643978517410135,,,,3.7600366484302645,7.3543770456043145,,,,,1.791759469228055,8.711217667931352,
