id,date,circumplex.arousal_avg,circumplex.valence_avg,mood_avg,circumplex.arousal_std,circumplex.valence_std,mood_std,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,is_friday_or_saturday
AS14.08,2014-03-10,-1.352239077951116,-0.2005982503005788,-0.25807482359219736,-1.956920048059748,2.7924513848564154,2.203728819179872,-0.7237590719428959,0.18607627096139123,0.3652037091349273,-1.3753594547259937,0.04343673586845398,1.8985401140679927e-15,-0.6418512771533341,-0.47059828002914794,0.16348909204916012,1.967071726476189,-0.16500138188721408,-0.7158738303514767,1.6003214769371625e-16,0.10355465859174728,-2.7380412334726127,1.7819500030891147,0
AS14.17,2014-03-10,1.16266895948272,-0.047080109221217865,0.4661052623052457,-0.61490921923648,0.30896101119313596,0.8953846742625635,0.23285196695151122,-0.1970998658492735,0.33589440937981413,0.6151424190862264,0.024571746587753296,4.95351739350609,0.5745473393043449,-0.5997664938456176,0.31579106382575717,0.7220763226809914,1.941784971533704,-0.6269970754119228,1.6003214769371625e-16,0.06269844621419907,-2.6064064302957495,-0.2155657708644867,0
AS14.08,2014-03-11,0.7602836734933064,-0.6611526735386616,-0.5296423558037388,0.12211418812526344,1.1473731427471794,0.8654174240353966,-0.7237590719428959,-0.07033101078013435,0.38311138306132264,-1.3753594547259937,0.03360876441001892,1.8985401140679927e-15,-0.6418512771533341,-0.47059828002914794,0.16348909204916012,1.967071726476189,-0.16500138188721408,-0.7158738303514767,1.6003214769371625e-16,0.0411386713385582,-2.662871012722186,1.0198972953164354,0
AS14.17,2014-03-11,0.15670574450918565,-0.6611526735386616,-1.0727774202268205,-1.956920048059748,0.23061966498409625,-0.5642554566508227,0.23285196695151122,0.16969504610753178,0.42808058737015586,0.6151424190862264,0.05746886134147644,4.95351739350609,0.5745473393043449,-0.5997664938456176,0.31579106382575717,0.7220763226809914,1.941784971533704,-0.6269970754119228,1.6003214769371625e-16,0.022727034986019135,-2.614620670617675,-0.04785499349236488,0
AS14.17,2014-03-12,0.45849470900124595,-1.1217070967767446,-0.801209888015279,-0.9174029299672422,-0.03514528755158259,-0.35689203328898533,0.23285196695151122,0.12411941736362021,0.4280910187702719,0.6151424190862264,0.055945366621017456,4.95351739350609,0.5745473393043449,-0.5997664938456176,0.31579106382575717,0.7220763226809914,1.941784971533704,-0.6269970754119228,1.6003214769371625e-16,0.03700939565896988,-2.6768307361885837,-0.09010592103004456,0
AS14.08,2014-03-12,1.0620726379853667,0.7205105961755871,0.013492708619344075,1.5682540109456378,2.0207963768508175,2.372852780842968,-0.7237590719428959,-0.14479202441217334,0.26493316431593567,-1.3753594547259937,0.0163249671459198,1.8985401140679927e-15,-0.6418512771533341,-0.47059828002914794,0.16348909204916012,1.967071726476189,-0.16500138188721408,-0.7158738303514767,1.6003214769371625e-16,0.048371486365795135,-2.633701088807661,-0.07915797829627991,0
AS14.17,2014-03-13,1.2884143613544117,0.14481756712798344,0.35295212388377056,-0.7947045781449883,0.10443207954684469,0.48838321791301487,0.23285196695151122,-0.036794151467628794,0.34077357903544064,0.6151424190862264,0.0234508216381073,4.95351739350609,0.5745473393043449,-0.5997664938456176,0.31579106382575717,0.7220763226809914,1.941784971533704,-0.6269970754119228,1.6003214769371625e-16,0.0609167143702507,-2.581936494247756,0.03744048220944147,0
AS14.13,2014-03-13,-2.861183900411418,0.7205105961755871,0.013492708619344075,0.052928995341062546,-1.0700595753110076,0.1963722246263863,0.5102959864529226,-1.585418029993567,-0.8656264429707247,-1.5636850802527795,-0.0618988573551178,1.8985401140679927e-15,-0.534422680165687,1.756920376787709,-0.8731719320106155,0.8059808187160399,0.44461993699476415,0.42488213473069364,1.6003214769371625e-16,-1.513868535142427,-0.8959647454007251,-0.06818923354148865,0
AS14.08,2014-03-13,0.15670574450918565,-0.2005982503005788,-0.5296423558037388,1.3303217118467976,1.1473731427471796,1.6419802425365806,-0.7237590719428959,-0.9008965609587447,-1.3176507932934056,-1.3753594547259937,0.008902162313461304,1.8985401140679927e-15,-0.6418512771533341,0.9406141873770254,-0.7698086794741227,1.967071726476189,-0.16500138188721408,-0.921950645607909,1.6003214769371625e-16,0.07558529824018478,-1.2321085603078052,4.771744321327982,0
AS14.16,2014-03-13,-0.5977666667209651,1.8718966542707944,1.37133036967705,-0.3132991681064749,0.6520620895852324,-1.4869168819277205,-0.9884373169865452,-1.777356562585265,-1.6617688496535639,-1.1628128846469503,0.06228289008140564,-0.25477083631871283,-1.7368822429691337e-15,-1.878388647236041,-1.56688569266259,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,0.8587572323234485,-2.350956475542178,-0.024221692234277725,0
AS14.08,2014-03-14,-0.1450832199828747,1.1810650194136698,0.5566277730424269,0.5893664701553748,-0.03514528755158274,-0.35689203328898556,-0.7237590719428959,-0.004975144367595878,-1.0941831558444313,-1.3753594547259937,0.08669516444206238,1.8985401140679927e-15,-0.6418512771533341,-0.6656782111797039,0.28170082985648526,2.9414361587119537,1.7244585337554155,-0.45897037333894314,1.6003214769371625e-16,0.0369759127497673,-0.09404858499976274,4.771744321327982,1
AS14.13,2014-03-14,0.45849470900124595,1.6416194426517527,1.0997628374655086,1.0737671066730627,1.1473731427471794,0.23922458676161895,0.5102959864529226,0.7905058551538535,0.8925544889834901,-1.3166040805250818,0.11084595322608948,1.8985401140679927e-15,-0.534422680165687,2.724993957442134,0.34401309359758797,3.9837375800118693,0.44461993699476415,0.42488213473069364,1.6003214769371625e-16,0.04500579088926315,0.5282474917339952,1.0198972953164354,1
AS14.15,2014-03-14,-0.22053046110588978,-0.43087546191962023,-0.6654261219095089,0.2685531438405752,0.3089610111931357,-0.29576610383257856,-1.2588113338301306,-0.5689833627695061,-2.9370348227943635,-1.5283645525171408,0.03615674376487732,1.8985401140679927e-15,-1.0010264964706987,0.747273786308403,-1.5342139604999974,-0.35207978601054246,-1.4655613615424097,-0.06462728809346563,1.6003214769371625e-16,0.8587572323234485,-2.219027468613507,-1.3472546242428347,1
AS14.16,2014-03-14,-0.44687218447493504,0.14481756712798344,0.5566277730424269,1.1616313062177692,0.10443207954684469,0.358405968626076,-0.9884373169865452,-2.8674637586565934,-4.126068622958959,-1.1628128846469503,-0.06615057587623596,-0.25477083631871283,-1.7368822429691337e-15,-1.03576603327311,-1.56688569266259,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,-1.513868535142427,-3.5503456040726356,1.0198972953164354,1
AS14.05,2014-03-14,-1.352239077951116,3.0232827123660018,1.37133036967705,0.10019631683826447,-0.9971837929764318,-0.00784077919659771,-0.44574394492414626,-0.6024508835330193,0.8024336910116867,-0.5202724254733132,-0.02751508355140686,1.8985401140679927e-15,-1.4437215979618034,1.4878939314814996,-0.15855272257400624,-3.981928157804993,0.586815767528649,-0.07146758116791459,1.6003214769371625e-16,-0.01690834435789214,0.31800874921669386,-0.10228165984153748,1
AS14.17,2014-03-14,1.6656505669694872,0.7205105961755871,1.37133036967705,-1.956920048059748,-1.2176637178503449,-1.4869168819277205,0.23285196695151122,0.0012754803910120516,0.3390788618922983,0.6151424190862264,0.014364093542098999,4.95351739350609,0.5745473393043449,-0.5997664938456176,0.31579106382575717,0.7220763226809914,1.941784971533704,-0.6269970754119228,1.6003214769371625e-16,0.05972599238157272,-2.46439817636942,-0.196529358625412,1
AS14.12,2014-03-15,0.15670574450918565,-2.733647578110035,-2.0232637829672147,-1.956920048059748,0.6520620895852324,-0.02806107540159472,0.36168486773625685,0.23566193067949726,0.4375148502416622,0.24132781292872957,0.0952272117137909,-2.6529658334801685,0.044582776975269446,-0.513202670292502,1.0637564912424315,0.870537675905307,0.009415754514067582,-1.3605873838580507,1.5224940978432004,0.465005197983596,-2.8861058648782243,1.0198972953164354,1
AS14.16,2014-03-15,0.7602836734933064,0.2599561729375043,-0.801209888015279,1.1616313062177692,-0.03514528755158274,-0.35689203328898533,-0.9884373169865452,-1.0771851018080865,-1.913353507107668,-1.6519229565210733,-0.6759402902450976,-0.25477083631871283,-1.7368822429691337e-15,-2.0561167186227975,-1.2476931104508748,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,0.08064251393079758,-1.660370181728324,0.03744048220944147,1
AS14.08,2014-03-15,-0.7486611489669953,-0.2005982503005788,-0.801209888015279,-0.6837767889521869,0.23061966498409625,1.281067393902974,-0.7237590719428959,-1.54366103157998,-1.0953326267178696,-1.5205103341051442,0.01401945948600769,1.8985401140679927e-15,-1.68412645980067,-0.13727430456397516,-0.0023519383640997374,1.967071726476189,-0.16500138188721408,-0.7158738303514767,1.6003214769371625e-16,0.06705986708402634,-0.929846876761213,1.0198972953164354,1
AS14.13,2014-03-15,0.45849470900124595,-0.6611526735386616,0.013492708619344075,1.0737671066730627,0.23061966498409625,-0.02806107540159472,0.5102959864529226,0.8815363304026168,0.5810625587360434,0.21665418989255458,0.041833966970443726,1.8985401140679927e-15,-0.534422680165687,2.678153078312044,-0.02329785155427885,0.8059808187160399,0.44461993699476415,0.42488213473069364,1.6003214769371625e-16,0.04854973405599594,0.16179160809201357,1.0198972953164354,1
AS14.15,2014-03-15,1.2884143613544117,-0.43087546191962023,-0.3259667066450824,-0.7947045781449883,1.4265278769440342,1.1091360521905624,-1.2588113338301306,-1.914121019631631,-1.9671913233775054,-1.5283645525171408,0.0372067391872406,1.8985401140679927e-15,-1.0010264964706987,-1.300698894341306,-1.5342139604999974,-0.35207978601054246,-1.4655613615424097,-0.06462728809346563,1.6003214769371625e-16,1.7344228090047895,-2.530575029342958,-0.05720082297921181,1
AS14.05,2014-03-15,0.15670574450918565,-0.6611526735386616,-1.0727774202268205,0.36751089176977136,1.1473731427471794,0.23922458676161895,-0.44574394492414626,0.2077798078020448,1.097119633723752,1.1201309168086138,0.045056313276290894,1.8985401140679927e-15,-1.4437215979618034,0.7612681858410738,0.11435952539410292,-3.981928157804993,1.7812946874471156,0.33369174757304687,1.6003214769371625e-16,-0.01690834435789214,0.6896926153137916,-0.056871745735406876,1
AS14.16,2014-03-16,-1.0504501134590558,-0.43087546191962023,-0.5296423558037388,1.862509729262936,0.3089610111931357,-0.35689203328898556,-0.9884373169865452,-0.8351412322720081,-1.9918518715227114,-1.1628128846469503,-2.358161958086347,-0.25477083631871283,-1.7368822429691337e-15,-0.7671176245235978,-1.56688569266259,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,0.05555378645658493,-1.8919794736605415,1.0198972953164354,0
AS14.05,2014-03-16,-0.8492574704643486,-1.5822615200148276,-0.8917323987524602,1.593706861762291,-1.2176637178503449,-0.2957661038325788,-0.44574394492414626,-0.3049359415537583,0.7709706898071194,0.3386107938577259,0.041411012411117554,1.8985401140679927e-15,-1.4437215979618034,0.07593551146668451,-0.21060521643541863,-3.981928157804993,-0.12392757795732184,-0.08243429444014697,1.6003214769371625e-16,-0.01690834435789214,0.30722981805404903,-0.07384368777275085,0
AS14.08,2014-03-16,-1.7294752835661915,1.2962036252231908,0.013492708619344075,-0.7947045781449883,0.10443207954684469,0.19762470328569381,-0.7237590719428959,-0.9904447919206637,0.09160713391861336,-1.3753594547259937,0.027923911809921265,1.8985401140679927e-15,-0.6418512771533341,-0.3801871127484015,-0.15738779195637456,1.967071726476189,-0.16500138188721408,-1.0914286677408047,1.6003214769371625e-16,0.0073936511762440205,-0.3568184003293731,-0.034618351608514786,0
AS14.13,2014-03-16,-1.352239077951116,-1.1217070967767446,-0.801209888015279,0.8899148244003869,-0.03514528755158259,-0.356892033288986,0.5102959864529226,-1.095949102559742,-0.6825576835324115,-2.088429941624049,-0.011619001626968384,1.8985401140679927e-15,-0.534422680165687,3.405176953450863,-0.015509617396182354,0.8059808187160399,1.3492554253866205,0.42488213473069364,1.6003214769371625e-16,-0.04261503368616104,0.21024697038210655,-0.03462967649102211,0
AS14.15,2014-03-16,-0.8492574704643486,-0.8146708146180227,-1.1180386755954104,0.8581056151602562,0.14779095025902306,0.5415398000978822,-1.2588113338301306,-0.020769914442951815,0.42414989363174654,-1.5283645525171408,0.013231128454208374,1.8985401140679927e-15,-1.0010264964706987,-1.300698894341306,-1.5342139604999974,-0.35207978601054246,-1.4655613615424097,-0.06462728809346563,1.6003214769371625e-16,-1.513868535142427,-2.7255468272653003,-0.09006592631340027,0
AS14.02,2014-03-16,0.15670574450918565,-1.5822615200148276,-0.8917323987524602,0.36751089176977136,1.4265278769440342,-0.2957661038325788,1.9631309590774402,1.0079304962975792,0.5489051525218919,-1.4162631150628444,0.10036012530326843,1.8985401140679927e-15,-1.7368822429691337e-15,1.6196092388000753,-0.8427980941424542,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371625e-16,0.465005197983596,0.20723852293560174,-1.3472546242428347,0
AS14.05,2014-03-17,-0.44687218447493504,-0.6611526735386616,-1.344344952438362,1.5682540109456378,1.797178557787904,1.7751838708349783,-0.8377412789761924,0.24434457179963592,0.10069984319129044,0.5558243186993318,0.09772917628288269,1.8985401140679927e-15,-1.4437215979618034,0.5941310567531506,-0.21060521643541863,-3.981928157804993,-3.1986573090744677,-0.5019380374390997,1.6003214769371625e-16,-0.10172224789857864,0.31675874660060405,0.03744048220944147,0
AS14.08,2014-03-17,0.15670574450918565,-1.1217070967767446,-2.159047549072985,-0.3132991681064749,0.9946256920115,0.865417424035397,-1.3132741596110802,-1.6780786136042074,1.0196196205263437,-1.3753594547259937,0.04636964201927185,1.8985401140679927e-15,-0.6418512771533341,-0.1849477425049887,1.7955969197719424,1.967071726476189,-0.16500138188721408,-0.7158738303514767,1.6003214769371625e-16,0.03927528113126755,-0.7951190231150291,-0.018139515072107315,0
AS14.13,2014-03-17,0.15670574450918565,0.2599561729375043,-0.5296423558037388,1.3303217118467983,-0.03514528755158274,-0.35689203328898556,0.5102959864529226,0.38875540179583257,-0.33450058167990854,-0.16393241845678463,0.02794024348258972,1.8985401140679927e-15,-0.534422680165687,2.1695048279164295,-0.22663991934020383,0.764112682577708,0.44461993699476415,-0.966917090164601,1.6003214769371625e-16,0.0014910032041370869,-0.15121077638267788,-0.0672198235988617,0
AS14.16,2014-03-17,-0.7486611489669953,-0.2005982503005788,0.2850602408308855,1.5682540109456378,1.797178557787904,0.23922458676161873,-1.1887877006831955,-1.8044049201121486,-0.9952081866422141,-1.1628128846469503,0.06585392355918884,-0.25477083631871283,-1.7368822429691337e-15,-1.6726823970660254,-0.7167430966976556,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,0.10156785696744919,-1.3494411481040784,-0.06387826800346375,0
AS14.02,2014-03-17,0.9111781557393364,-0.43087546191962023,-0.3259667066450824,1.0439073917299129,1.4265278769440342,1.1091360521905624,-0.6340857440509948,0.5175122170522304,0.8297856812419712,1.283981028501713,0.07007119059562683,1.8985401140679927e-15,-1.7368822429691337e-15,0.23337356917194077,-1.2502645792482565,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371625e-16,0.465005197983596,0.7963911071080498,-0.03890380635857582,0
AS14.15,2014-03-17,0.15670574450918565,-1.5822615200148276,-0.801209888015279,-0.3132991681064749,2.0207963768508175,-0.356892033288986,-1.3330788235314253,-3.1261153403324116,-2.4527926885172064,-1.5283645525171408,0.002014249563217163,1.8985401140679927e-15,-1.0010264964706987,-1.300698894341306,-1.5342139604999974,-0.35207978601054246,-1.4655613615424097,-0.06462728809346563,1.6003214769371625e-16,1.7344228090047895,-6.2377772555945254,-0.019816074520349503,0
AS14.08,2014-03-18,-0.1450832199828747,-0.2005982503005788,-0.801209888015279,-0.012161596265356126,0.23061966498409625,0.8654174240353966,-0.9268102953299656,-3.197469558823171,-0.6055636795500771,-1.031510187449318,0.030568450689315796,1.8985401140679927e-15,-0.6418512771533341,-0.5569782508080029,-0.26682369707762027,1.967071726476189,-0.16500138188721408,-0.7158738303514767,1.6003214769371625e-16,0.031759075820446014,-0.8545026410809541,-0.05574250593781471,0
AS14.16,2014-03-18,0.7602836734933064,-0.2005982503005788,-0.5296423558037388,1.1616313062177692,0.23061966498409625,-0.3568920332889858,-0.8205793399812121,-0.8175354789133638,-0.9435444603650337,-1.3455618686613944,-2.030323567551105,-0.25477083631871283,-1.7368822429691337e-15,-1.96535674589934,-1.56688569266259,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,0.465005197983596,-1.2718773318473617,-1.3472546242428347,0
AS14.05,2014-03-18,0.533941950124261,0.7205105961755871,0.6924115391481971,0.2685531438405752,-1.2176637178503449,-0.29576610383257856,0.21376792271400621,-0.24679897510671275,0.8111624124846402,0.45877458348644745,0.03882989287376404,1.8985401140679927e-15,-1.4437215979618034,-0.20061909655076637,-0.21060521643541863,-3.981928157804993,-1.1589734094374442,0.7108517184391671,1.6003214769371625e-16,1.9619653887681312,0.5153757773820489,-0.12060818076133728,0
AS14.02,2014-03-18,1.0620726379853667,0.2599561729375043,1.6428979018885903,-0.6837767889521866,-0.03514528755158274,-0.5642554566508227,1.796627591947437,1.055570908802807,0.7216210625053688,-1.4112890521576222,0.08936366438865662,1.8985401140679927e-15,-1.7368822429691337e-15,0.07635504848520956,-0.7299922299759608,1.6538094359448778,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371625e-16,2.9770120372111775,0.1401940578040081,-1.3472546242428347,0
AS14.15,2014-03-18,0.7602836734933064,1.1810650194136698,0.2850602408308855,-0.6837767889521866,-0.03514528755158274,-0.5642554566508227,-0.5570675691502942,0.5840933645770214,0.103647069745045,-3.600265109376033,0.03461715579032898,1.8985401140679927e-15,-0.5664613056788617,-0.41668928323734095,-1.5342139604999974,-0.4107498947498472,-1.4655613615424097,-0.6353788715697356,1.6003214769371625e-16,1.4800518464266426,-0.13397502700131936,-0.0702243447303772,0
AS14.13,2014-03-18,-0.1450832199828747,0.2599561729375043,0.013492708619344075,1.0737671066730627,-0.03514528755158274,-0.02806107540159495,0.5102959864529226,-0.0501926202172906,1.035592689334446,1.2687428171258965,0.0332164466381073,1.8985401140679927e-15,-0.534422680165687,2.510389147138692,-0.2433804704289388,0.8059808187160399,0.44461993699476415,0.42488213473069364,1.6003214769371625e-16,0.04635839909315109,-0.2605505608159005,-0.08130159974098206,0
AS14.15,2014-03-19,0.45849470900124595,1.1810650194136698,0.5566277730424269,1.0737671066730627,-0.03514528755158274,-0.356892033288986,-1.2588113338301306,0.13435155269883844,0.3186239408579472,-1.5283645525171408,0.028174251317977905,1.8985401140679927e-15,-1.0010264964706987,-1.300698894341306,-1.5342139604999974,-0.35207978601054246,-1.4655613615424097,-0.06462728809346563,1.6003214769371625e-16,0.8587572323234485,-2.7478043548303703,-0.045889828354120255,0
AS14.08,2014-03-19,-0.1450832199828747,0.7205105961755871,0.013492708619344075,-0.012161596265356126,-1.2176637178503449,-0.02806107540159472,-0.4344945315916708,-1.7674425879790565,-0.337131667374798,-2.3713407541634393,-0.019499093294143677,1.8985401140679927e-15,-0.6418512771533341,-0.24584735692708787,0.08374222155755248,1.967071726476189,-0.16500138188721408,-0.567240853493503,1.6003214769371625e-16,-1.513868535142427,-0.5905000958379459,-0.04444197192788124,0
AS14.13,2014-03-19,-0.1450832199828747,1.1810650194136698,1.0997628374655086,0.5893664701553748,-0.03514528755158274,-0.5642554566508227,0.5102959864529226,0.20107959806109285,1.413161702050971,0.5975689006232233,0.027484983205795288,1.8985401140679927e-15,-0.534422680165687,3.7153891133052896,-0.4940901194212726,0.8059808187160399,0.44461993699476415,0.42488213473069364,1.6003214769371625e-16,0.011775471270084381,1.1202432480526316,-0.05393025651574135,0
AS14.07,2014-03-19,-1.352239077951116,1.6416194426517527,-0.25807482359219736,0.36751089176977136,0.23061966498409653,0.23922458676161873,-0.25372463987260735,0.7926014392091895,1.1109694130501082,0.9978870301316353,-0.00301244854927063,-4.255640580641452,-1.7368822429691337e-15,0.10044107721823989,0.34606127245586815,0.14561394570441838,2.271738314150816,-1.0790692419488157,1.6003214769371625e-16,-0.051977433264255524,0.8984680555797946,0.03744048220944147,0
AS14.05,2014-03-19,1.6656505669694872,0.14481756712798344,-0.3259667066450824,-0.05903013308632455,0.10443207954684469,-0.4553500483597271,0.5732727875568205,-0.6641129292729714,0.7949439708370772,0.5639859490226474,0.0499628484249115,1.8985401140679927e-15,-1.4437215979618034,0.40050612689727483,-0.21060521643541863,-3.981928157804993,-1.448346392572443,-0.7684056797260849,1.6003214769371625e-16,-0.018442578613758087,0.3833558526909987,-0.14790764451026917,0
AS14.02,2014-03-19,0.7602836734933064,-0.6611526735386616,-0.25807482359219736,0.12211418812526344,1.1473731427471794,1.2030803110817765,3.167627400719466,0.685697114736048,0.3978899534581375,-0.7760820961459781,0.09425005316734314,1.8985401140679927e-15,-1.7368822429691337e-15,0.2510649677642464,-1.7982641277008256,1.8933690981813498,2.7864421010200007e-16,-0.5550854355840068,1.6003214769371625e-16,0.8587572323234485,0.6214121659030855,-1.3472546242428347,0
AS14.16,2014-03-19,0.15670574450918565,-0.2005982503005788,-0.801209888015279,1.3303217118467983,0.23061966498409625,-0.356892033288986,-1.2862677997197003,-2.0697653033031895,-2.4932519169127247,-2.6987518243999276,0.007487744092941284,-0.25477083631871283,-1.7368822429691337e-15,-1.3004355360857083,-1.56688569266259,-1.4747223690219906,-2.5556432479618363,-0.7178633300025318,-5.189715962530283,0.11727248877286911,-3.988674501550929,-0.1055774986743927,0
